dagi_id;navn;nummer;afstemningssted_navn;kommune_id;opstillingskreds_nummer;opstillingskreds_dagi_id;afstemningssted_adresse;region;største_parti;pop_up
701944;Nordre;2;Svendborg Erhvervsskole og Gym;479;47;403615;Porthusvej 71A, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Svendborg Erhvervsskole og Gym<br>"
748110;Bjerreby;4;Bjerreby Forsamlingshus;479;47;403615;Bjerrebyvej 66, Tåsinge, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Bjerreby Forsamlingshus<br>"
705356;Østre;3;Nymarkskolens Hal;479;47;403615;Marslevvej 1, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Nymarkskolens Hal<br>"
707990;Bregninge;5;Taasingehallen;479;47;403615;Eskærvej 65, Tåsinge, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Taasingehallen<br>"
707504;Bagenkop;1;Bagenkophallen;482;47;403615;Stationsvej 6A, 5935 Bagenkop;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Bagenkophallen<br>"
712298;Hesselager;25;Stokkebækskolen, afd. Hesselager;479;47;403615;Skolevej 50, 5874 Hesselager;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Stokkebækskolen, afd. Hesselager<br>"
702812;Lumby Skole;13;Lumby Skole, Gymnastiksalen;461;42;403612;Harlekinvej 74, Lumby, 5270 Odense N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Lumby Skole, Gymnastiksalen<br>"
702830;Paarup Hallen;19;Paarup Hallen, Anneks Hallen;461;42;403612;Paarupvej 21, Paarup, 5210 Odense NV;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Paarup Hallen, Anneks Hallen<br>"
708782;CSV-Skolen;12;CSV-Skolen, Sportshallen;461;42;403612;Rismarksvej 80, Højstrup, 5200 Odense V;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i CSV-Skolen, Sportshallen<br>"
701218;Spurvelundskolen;16;Spurvelundskolen, Gymnastiksalen;461;42;403612;Spurvelundsvej 16, Næsbyhoved-Broby, 5270 Odense N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Spurvelundskolen, Gymnastiksalen<br>"
702824;Stige Skole;14;Stige Skole, Gymnastiksalen;461;42;403612;Stigevej 247, Stige, 5270 Odense N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Stige Skole, Gymnastiksalen<br>"
702818;Kroggårdsskolen;17;Kroggårdsskolen, Gymnastiksalen;461;42;403612;Smedebakken 24, Næsby, 5270 Odense N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Kroggårdsskolen, Gymnastiksalen<br>"
701224;Tarup Skole;18;Tarup Skole, Aulaen;461;42;403612;Tarupgårdsvej 1, Tarup, 5210 Odense NV;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Tarup Skole, Aulaen<br>"
707300;UCL Seebladsgade;11;UCL Seebladsgade;461;42;403612;Seebladsgade 1, 5000 Odense C;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i UCL Seebladsgade<br>"
710430;Korup Skole;20;Korup Skole, Gymnastiksalen;461;42;403612;Præstevej 2, Korup, 5210 Odense NV;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Korup Skole, Gymnastiksalen<br>"
707308;Ubberud Kultur og Bevægelseshus;21;Ubberud Kultur og Bevægelseshus;461;42;403612;Ubberudvej 30, Ubberud, 5491 Blommenslyst;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Ubberud Kultur og Bevægelseshus<br>"
709732;Herslev;4;Herslev Forsamlingshus;607;58;403622;Herslev Kirkevej 4, Herslev, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Herslev Forsamlingshus<br>"
749377;Gymnasiet 2;9;Fredericia Gymnasium 2;607;58;403622;Nørrebrogade 88, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Fredericia Gymnasium 2<br>"
709738;Bredstrup-Pjedsted;2;Bredstrup-Pjedstedhallen;607;58;403622;Ågade 70, Bredstrup, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Bredstrup-Pjedstedhallen<br>"
711148;Bøgeskov;7;Bøgeskovhallen;607;58;403622;Bøgeskovvej 37C, Bøgeskov, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Bøgeskovhallen<br>"
701876;Erritsø;3;Erritsø Idrætscenter;607;58;403622;Krogsagervej 40, Erritsø, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Erritsø Idrætscenter<br>"
707936;Gymnasiet 1;1;Fredericia Gymnasium 1;607;58;403622;Nørrebrogade 88, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Fredericia Gymnasium 1<br>"
712216;Indre By;8;Fredericia Rådhus;607;58;403622;Gothersgade 20, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Fredericia Rådhus<br>"
707944;Søndermarken;6;Fredericia Idrætscenter;607;58;403622;Vestre Ringvej 100, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Fredericia Idrætscenter<br>"
705216;Taulov;5;Elbo-Hallen;607;58;403622;Tingvejen 24A, Taulov, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Elbo-Hallen<br>"
709148;Arnum;21;Arnum Forsamlingshus;510;61;403617;Vinkelvej 1, Arnum, 6510 Gram;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Arnum Forsamlingshus<br>"
711866;Øsby;8;Øsby Hallen;510;61;403617;Øsby Stadionvej 6, Øsby, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Øsby Hallen<br>"
711872;Kelstrup;10;Næs Hallen;510;61;403617;Kelstrup Bygade 45, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Næs Hallen<br>"
703422;Marstrup;12;Marstrup Hallen;510;61;403617;Kærsmindevej 3A, Marstrup, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Marstrup Hallen<br>"
703202;Hammelev;13;Hammelev Hallen;510;61;403617;Hammelev Bygade 28A, Hammelev, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Hammelev Hallen<br>"
710748;Nustrup;19;Nustrup Sogns Forsamlingsgaard;510;61;403617;Skolevej 62, Nustrup, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Nustrup Sogns Forsamlingsgaard<br>"
709300;Aarø;7;Aarø Forsamlingshus;510;61;403617;Aarø 182, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Aarø Forsamlingshus<br>"
704736;Fjelstrup;5;Fjelstrup Forsamlingshus;510;61;403617;Stadion Alle 4, Fjelstrup, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Fjelstrup Forsamlingshus<br>"
701494;Moltrup;4;Moltrup Idrætsforenings Klubhus;510;61;403617;Møllesvinget 58, Moltrup, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Moltrup Idrætsforenings Klubhus<br>"
709390;Fole;22;Fole Forsamlingshus;510;61;403617;Folevej 54, Fole, 6510 Gram;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Fole Forsamlingshus<br>"
707620;Vojens;17;Vojens Hallerne;510;61;403617;Stadionparken 6, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Vojens Hallerne<br>"
704724;Haderslev Vest;3;Sct. Severin Skolen;510;61;403617;Moltrupvej 1A, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Sct. Severin Skolen<br>"
709412;Hoptrup;11;Hoptrup Aktivitetscenter;510;61;403617;Lillegård 7, Hoptrup, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Hoptrup Aktivitetscenter<br>"
704730;Skrydstrup;16;Skrydstrup Sognehus;510;61;403617;Ribevej 51, Skrydstrup, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Skrydstrup Sognehus<br>"
706202;Over Jerstal;14;Skausminde Områdecenter;510;61;403617;Hovedgaden Øst 61A, Over Jerstal, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Skausminde Områdecenter<br>"
706096;Haderslev Nord;1;Haderslev Idrætscenter;510;61;403617;Stadionvej 5, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Haderslev Idrætscenter<br>"
707612;Sommersted;18;Sommersted Hallen;510;61;403617;Vestermarksvej 2C, 6560 Sommersted;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Sommersted Hallen<br>"
703080;Bevtoft;15;Bevtoft Forsamlingshus;510;61;403617;Neder Jerstalvej 2, 6541 Bevtoft;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Bevtoft Forsamlingshus<br>"
710846;Starup;9;Starup Hallen;510;61;403617;Starup Skolevej 33A, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Starup Hallen<br>"
707626;Haderslev Syd;2;Erlev Skole;510;61;403617;Gammel Hørregårdsvej 29, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Erlev Skole<br>"
709256;Aastrup;6;Nordenfjords Huset;510;61;403617;Aastrup Alle 73, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Nordenfjords Huset<br>"
703400;Gram;20;Gram Fritidscenter;510;61;403617;Stadionvej 15, 6510 Gram;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Gram Fritidscenter<br>"
701932;Alminde-Viuf/Vester Nebel;6;Alminde-Viuf Hallen;621;59;403626;Storgaden 9, 6052 Viuf;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Alminde-Viuf Hallen<br>"
708000;Lunderskov/Jordrup;7;Lunderskovhallen;621;59;403626;Kobbelvænget 1, 6640 Lunderskov;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Lunderskovhallen<br>"
706610;Centrum Nord;1;Parkhallen;621;59;403626;Fynsvej 49, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Parkhallen<br>"
705338;Strandhuse/Nr. Bjert/ Eltang;4;Lyshøjhallen;621;59;403626;Lyshøj Alle 1, Strandhuse, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Lyshøjhallen<br>"
706604;Vestbyen;3;Munkevængets Hal;621;59;403626;Munkevænget 4, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Munkevængets Hal<br>"
701938;Nordbyen;2;Kolding Realskole;621;59;403626;Dyrehavevej 108, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Kolding Realskole<br>"
706622;Bramdrupdam;5;Forum Kolding;621;59;403626;Bramdrupskovvej 110, Bramdrupdam, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Forum Kolding<br>"
711662;Camp U;35;Camp U (tidl. Humlehaveskolen), Konferencerum;461;41;403610;Risingsvej 118, 5240 Odense NØ;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Camp U (tidl. Humlehaveskolen), Konferencerum<br>"
746369;Skt. Jørgens Hallen;1;Skt. Jørgens Hallen;461;41;403610;Danmarksgade 12, 5000 Odense C;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Skt. Jørgens Hallen<br>"
705850;Risingskolen;3;Risingskolen, Festsalen;461;41;403610;Risingsvej 25, 5000 Odense C;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Risingskolen, Festsalen<br>"
705856;Agedrup Skole;6;Agedrup Skole, Foredragssalen;461;41;403610;Brolandvej 16, Agedrup, 5320 Agedrup;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Agedrup Skole, Foredragssalen<br>"
707258;Marienlystcentret;2;Marienlystcentret;461;41;403610;Windelsvej 138, 5000 Odense C;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Marienlystcentret<br>"
705862;UngOdense (Tidl.Bækholmskolen);36;UngOdense, (tidl. Bækholmskolen), Tumlesalen;461;41;403610;Niels Bohrs Allé 210, Tornbjerg, 5220 Odense SØ;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i UngOdense, (tidl. Bækholmskolen), Tumlesalen<br>"
711668;Munkebjergskolen;4;Munkebjergskolen, Sportshallen;461;41;403610;Fengersvej 6, 5230 Odense M;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Munkebjergskolen, Sportshallen<br>"
708762;Fjordager-Hallen;7;Fjordager-Hallen;461;41;403610;Strandvejen 39, Seden, 5240 Odense NØ;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Fjordager-Hallen<br>"
707294;Ejerslykkeskolen;5;Ejerslykkeskolen, Gymnastiksalen;461;41;403610;Rødegårdsvej 164, 5230 Odense M;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Ejerslykkeskolen, Gymnastiksalen<br>"
710386;Fraugde Fritidscenter;9;Fraugde Fritidscenter, Hallen;461;41;403610;Stat-Ene-Vej 18, Fraugde, 5220 Odense SØ;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Fraugde Fritidscenter, Hallen<br>"
709030;Billum;5;Billum Kro;573;54;403620;Vesterhavsvej 25, 6852 Billum;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Billum Kro<br>"
707498;Oksbøl;18;Rådhussalen (Det Gamle Rådhus);573;54;403620;Kirkegade 5, 6840 Oksbøl;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Rådhussalen (Det Gamle Rådhus)<br>"
706078;Nordenskov;28;Nordenskov-Næsbjerg Skole, NUIF´s klublokale;573;54;403620;Sønderskovvej 107, Nordenskov, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Nordenskov-Næsbjerg Skole, NUIF´s klublokale<br>"
704654;Fåborg;24;Fåborg Kro;573;54;403620;Krosvinget 1, Fåborg, 6818 Årre;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Fåborg Kro<br>"
710662;Outrup;15;Hotel Outrup;573;54;403620;Jernbanegade 2, 6855 Outrup;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Hotel Outrup<br>"
704624;Tistrup;31;Hodde-Tistrup Hallen;573;54;403620;Lærkevej 23, 6862 Tistrup;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Hodde-Tistrup Hallen<br>"
703068;Henne;14;Restaurant Stausø;573;54;403620;Klintingvej 204, Stausø, 6854 Henne;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Restaurant Stausø<br>"
709054;Skovlund;33;Skovlund Kulturhus;573;54;403620;Solbakken 2B, Skovlund, 6823 Ansager;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Skovlund Kulturhus<br>"
704648;Starup;27;Starup Multihus;573;54;403620;Smedebakken 16, Starup, 7200 Grindsted;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Starup Multihus<br>"
706084;Janderup;9;Eventyrgården;573;54;403620;Vesterled 52, 6851 Janderup Vestj;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Eventyrgården<br>"
707430;Nørre Nebel;13;Form & Fritid Nørre Nebel;573;54;403620;Klintingvej 21, 6830 Nørre Nebel;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Form & Fritid Nørre Nebel<br>"
710668;Lunde;10;Lunde Forsamlingshus;573;54;403620;Skolegade 51, Lunde, 6830 Nørre Nebel;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Lunde Forsamlingshus<br>"
709048;Tinghøj;6;Tinghøj Forsamlingshus;573;54;403620;Stilbjergvej 57, Tinghøj, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Tinghøj Forsamlingshus<br>"
704642;Alslev;7;Alslev Forsamlingshus;573;54;403620;Bredgade 34, Alslev, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Alslev Forsamlingshus<br>"
707562;Næsbjerg;26;Næsbjerg Skole - Hallen. Indgang fra Hovedgaden 55;573;54;403620;Hovedgaden 55, Næsbjerg, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Næsbjerg Skole - Hallen. Indgang fra Hovedgaden 55<br>"
707556;Horne;8;Horne Hallen;573;54;403620;Stadionvej 21, Horne, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Horne Hallen<br>"
701470;Varde By;1;Sportium, mødelokale 1 og 2;573;54;403620;Lerpøtvej 55, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Sportium, mødelokale 1 og 2<br>"
709060;Årre;22;Årre Kro;573;54;403620;Skolegade 13, 6818 Årre;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Årre Kro<br>"
707512;Sig;4;Birgittegården, Rød Stue;573;54;403620;Falkevej 4A, Sig, 6800 Varde;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Birgittegården, Rød Stue<br>"
710690;Ølgod;30;Ølgod Hallen - Bemærk NYT afstemningssted;573;54;403620;Skolegade 18, 6870 Ølgod;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Ølgod Hallen - Bemærk NYT afstemningssted<br>"
708972;Blåvand;19;Blåvand Borgerhus;573;54;403620;Blåvandvej 30A, 6857 Blåvand;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Blåvand Borgerhus<br>"
704694;Agerbæk;23;Agerbæk Hotel;573;54;403620;Storegade 7, 6753 Agerbæk;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Agerbæk Hotel<br>"
701482;Ansager;32;Skovlund-Ansager Hallen, Mini-hallen;573;54;403620;Lærkevej 16, 6823 Ansager;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst i Skovlund-Ansager Hallen, Mini-hallen<br>"
